Application ID,Submission Date,Agent,Product,Monthly Commission,Theater,Region,SubRegion,r,p_1,p_2,p_3
00660000012Npgk,42855.29167,Tamar Boatner,MS,92.9752,Americas,Canada,Canada,0,0.000356441,0,0.000310571
0066000001EaUUy,42970.29167,Marco Dunavant,DT,1132.832,Asia Pacific,Japan,Japan,0,0.029385254,0.032946238,0.021852441
0066000001aMxaE,42885.29167,Tamar Boatner,MS,5,Americas,USA,Southeast,1,0,0,0
00660000018IajY,42734.33333,Elizbeth Kidney,MS,84.3299,Americas,USA,Southeast,0,0,0,0
0066000000jABNN,42851.29167,Lillia Bocanegra,PDP,155,Americas,Canada,Canada,0,0.021945486,0.02023199,0.015401108
00660000018HovZ,42709.33333,Mia Hamm,PDP,5,Americas,USA,Southwest,0,0.398753839,0.38945339,0.155500701
0066000001EaIyf,42815.29167,Randa Stoneham,MS,139.599,Americas,USA,Northwest,0,0,0,0
0066000001EdPKv,42733.33333,Ronda Rousey,MA,5,Americas,USA,Southwest,0,0,0,0
0066000000s72bP,42748.33333,Cary Westmoreland,MA,291.547,EMEA,Central Europe,Central Europe,0,0.033191535,0.03296397,0.024822359
0066000000PG5pb,43031.29167,Emilio Luczynski,IFP,79.5,Asia Pacific,China,China,0,0,0.001614187,0
0066000000g1PGa,42733.33333,Tom Brady,MA,85,Americas,USA,Southwest,0,0.05264069,0.056127323,0.039224335
0066000001aNZXD,42794.33333,Stephenie Mcelligott,MA,5,Americas,USA,Central,0,0,0,0
0066000001SoCnN,42794.33333,Fredricka Liu,MA,65.78225,Americas,USA,Northwest,0,0.016981823,0.02271835,0.012104142
0066000000s8jTu,42916.29167,Fredricka Liu,DT,71.531,Asia Pacific,Japan,Japan,0,0,0.000973108,0
0066000000j7lmn,42880.29167,Allegra Eakle,IFP,5,Americas,USA,Southeast,0,0,0,0
0066000000j8cN3,42886.29167,Ulysses Veitch,IFP,255,Americas,Canada,Canada,0,0.01239877,0.00834841,0.009457778
0066000001MG7JQ,42734.33333,Donte Kiser,MS,5,Americas,USA,Northeast,0,0,0,0
0066000000sAU0I,42855.29167,Tressa Kennamer,MA,555,EMEA,France,France,0,0,0.008346735,0
0066000000sAPjZ,42794.33333,Merlene Lassen,MA,148.69558,Americas,Canada,Canada,0,0.089979399,0.096952207,0.053544469
00660000018JprK,42514.29167,Randa Stoneham,IFP,47.6551,Asia Pacific,AUS/NZ,AUS/NZ,0,0.180461959,0.181042648,0.126686416
0066000001SpZqy,42766.33333,Mia Hamm,PDP,27.74331,Americas,USA,Southwest,1,0.443448069,0.440948214,0.327842738
0066000000g0A0l,42792.33333,Mathilde Butkovich,MS,111.9358,EMEA,Middle East,Middle East,0,0.021292725,0.01138899,0.010938094
0066000000g0A0k,42744.33333,Lyn Freeberg,MS,155,EMEA,Middle East,Middle East,0,0.042754522,0.032895456,0.02341402
0066000001EcfTc,42766.33333,Donte Kiser,MA,155,Americas,USA,Northeast,0,0.05688509,0.05839131,0.049903577
0066000001MHghy,42735.33333,Rachal Holle,MA,118.6317,EMEA,Northern Europe,Northern Europe,0,0.030478849,0.022494385,0.02465493
00660000018KwCA,42794.33333,Nicolette Wadkins,MA,5,Americas,USA,Southeast,0,0,0,0
0066000001aOeVh,42793.33333,Lena Theurer,MS,85,EMEA,Northern Europe,Northern Europe,0,0.050317343,0.04836408,0.035694832
0066000001Sn3Jx,42886.29167,Marco Dunavant,MS,55,Asia Pacific,China,China,0,0,0,0
0066000000ZZn7j,42794.33333,Edwina Fortson,MA,5,Americas,USA,Southeast,0,0,0,0
0066000001aMhAa,42794.33333,Kym Rothermel,MA,5,Americas,USA,Southeast,0,0,0,0
0066000000wcZcT,42794.33333,Latrina Pettry,MS,155.2424,Americas,Canada,Canada,0,0.108098725,0.117324586,0.092710317
0066000001aOo4E,42731.33333,Xavier Mangold,MS,111.3924,EMEA,Central Europe,Central Europe,0,0.544599619,0.550338356,0.350260346
0066000001aOQnj,42886.29167,Wilma Rudolph,PDP,5,Americas,Canada,Canada,0,0,0,0
0066000001So3D4,42704.33333,Tom Brady,PDP,5,Americas,USA,Southwest,0,0,0,0
0066000000s7wbZ,42746.33333,Cary Westmoreland,MS,5,EMEA,Central Europe,Central Europe,0,0,0,0
0066000000s7wbF,42855.29167,Fredricka Liu,MA,121.275,Asia Pacific,Japan,Japan,0,0.055734873,0.05951678,0.049040463
00660000018KNCk,42848.29167,Tom Brady,DT,55.5626,Americas,USA,Southwest,0,0.007412306,0.016805574,0.004986546
00660000012M5C6,42761.33333,Tom Brady,MA,114.1925,Americas,USA,Southwest,0,0.067692462,0.06324435,0.057037718
0066000001Eaf3Y,42844.29167,Stephenie Mcelligott,MA,5,Americas,Latin America,Latin America,0,0,0,0
0066000001EbIeY,42823.29167,Allegra Eakle,MS,5,Americas,USA,Southeast,0,0,0,0
0066000001aNzuK,42820.29167,Mariann Hardman,MA,125,EMEA,Northern Europe,Northern Europe,0,0.099485132,0.101553447,0.054574142
0066000001aNch3,42885.29167,Ted Williams,MS,228.8188,Americas,USA,Southwest,0,0.11350583,0.111262835,0.080383823
0066000001MFYGG,42734.33333,Mia Hamm,PDP,5,Americas,USA,Southwest,1,0.367052697,0.050579045,0.130206022
0066000001aP1ue,42741.375,Mia Hamm,PDP,15.16538,Americas,USA,Southwest,0,0.497683997,0.517463004,0.295860428
0066000000wc0bG,42779.33333,Marco Dunavant,MA,5,EMEA,Western Europe,Western Europe,0,0,0.000547737,0
0066000001SnsHK,42720.33333,Michael Jordan,MA,183.5222,Americas,USA,Southwest,1,0.29732869,0.307061353,0.293347824
0066000001MGLpe,42794.33333,Mozelle Archambault,IFP,5,Americas,USA,Northeast,0,0,0.517463004,0
0066000001SoYYs,42823.29167,Mignon Mcdevitt,MS,5,Americas,USA,Mountain,0,0,0.008331061,0
0066000001Eaf3i,42725.33333,Fredricka Liu,MA,35,EMEA,Western Europe,Western Europe,0,0,0.002929971,0
0066000001aNzul,42786.33333,Mariann Hardman,MA,88,EMEA,Northern Europe,Northern Europe,0,0.041531647,0.050552467,0.022060016
0066000001MEq6c,42766.33333,Mary Lou Retton,MA,255,Americas,USA,Southwest,0,0.087529144,0.09670714,0.056234592
0066000001MDeO4,42713.33333,Fredricka Liu,MA,53.83656,EMEA,Western Europe,Western Europe,1,0.692968565,0.689641018,0.300588009
0066000001Sq3qi,42708.33333,Wilma Rudolph,MS,5.396,Asia Pacific,AUS/NZ,AUS/NZ,0,0.284355666,0.334848328,0.203408652
00660000012LKXa,42840.29167,Boris Leverett,PDP,126.17,Americas,USA,Northeast,0,0.007230796,0.003452755,0.005143964
0066000001EceZd,42823.29167,Joetta Lafromboise,MS,155,Americas,Canada,Canada,0,0.037591845,0.044643202,0.029977657
0066000001MFMxe,42766.33333,Cassondra Petrick,MS,388.7642,EMEA,Israel,Israel,0,0.064745746,0.032372873,0.044427982
0066000000wZSyY,43252.29167,Mia Hamm,PDP,5,Americas,USA,Southwest,0,0.072280066,0.085686905,0.061441363
0066000001aPJNU,42855.29167,Tom Brady,MA,5,Americas,USA,Southwest,0,0.025923908,0.027815837,0.022393424
0066000001MHGKV,42762.33333,Mia Hamm,PDP,165.91699,Americas,USA,Southwest,1,0.430795911,0.420834831,0.247595104
0066000001MFmxK,42760.33333,Stephenie Mcelligott,IFP,5,EMEA,Turkey,Turkey,0,0.053566113,0.049869177,0.037345005
0066000001aNipC,42886.29167,Danica Patrick,MA,85.8625,Americas,USA,Southwest,0,0.014829549,0.020181865,0.012447413
0066000001MDgm3,42806.29167,Marco Dunavant,MA,75,EMEA,Western Europe,Western Europe,0,0,0,0
0066000000PGYw2,42725.33333,Tressa Kennamer,IFP,5,Asia Pacific,AUS/NZ,AUS/NZ,0,0.004482822,0.008046947,0.002955451
00660000018JHfn,42913.29167,Genevieve Childress,MA,156.5388,Asia Pacific,AUS/NZ,AUS/NZ,0,0,0.001824568,0
0066000001MFYK3,42794.33333,Kandi Citizen,PDP,5,Americas,USA,Central,0,0,0,0
0066000001MFQkg,42754.33333,Ulysses Veitch,MS,5,Americas,USA,Central,0,0.003541388,0.006326372,0.002969058
00660000018KRDo,42794.33333,Marcell Rosamond,DT,45.371,EMEA,Central Europe,Central Europe,0,0.227472653,0.22705894,0.175955264
00660000018IBcZ,42825.29167,Frederick Saul,IFP,5,Asia Pacific,Thailand,Thailand,0,0,0.027815837,0
00660000018Kt3Y,42734.33333,Holly Mescher,PDP,163.5482,Americas,USA,Southeast,0,0.064616747,0.058846118,0.044758869
00660000012MwDi,42490.29167,Stephenie Mcelligott,MA,5,Americas,Latin America,Latin America,0,0,0,0
00660000012LcL6,42708.33333,Marcie Siegel,IFP,65.4544,Asia Pacific,Hong Kong & Taiwan,Hong Kong & Taiwan,0,0.040124291,0.04902673,0.028071143
0066000000TFX1C,42779.33333,Donte Kiser,IFP,5,Americas,USA,Northeast,0,0.006722359,0.010467819,0.006007726
0066000000Wkthf,42886.29167,Marco Dunavant,IFP,43.75,Asia Pacific,China,China,0,0,0.000808691,0
0066000001SnluK,42794.33333,Mia Hamm,MA,5,Americas,Canada,Canada,0,0.226970247,0.22893216,0.121142485
0066000001EcqAH,42735.33333,Darin Pellegren,MS,88.952,Americas,Canada,Canada,0,0.098310759,0.090378122,0.054758249
0066000000jAJ35,42735.33333,Mary Lou Retton,MA,255,Americas,USA,Southwest,0,0.092050672,0.082581441,0.076275269
0066000001EcM1y,42766.33333,Marcell Rosamond,MA,53.2592,EMEA,Central Europe,Central Europe,0,0.024521807,0.02751661,0.013175521
0066000001aNMKb,42689.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0.270692939,0.302706182,0.192473925
00660000018HMHv,42766.33333,Frederick Saul,MA,5,Asia Pacific,Thailand,Thailand,0,0,0.302706182,0
0066000000dzM5R,42794.33333,Ted Williams,MA,35,Americas,USA,Southwest,0,0.035443843,0.033896901,0.019069462
0066000001MHi0G,42762.33333,Tressa Kennamer,MA,56,EMEA,France,France,0,0,0,0
0066000001MEg60,42793.33333,Grace Hawley,MA,76.51558,Asia Pacific,Korea,Korea,0,0.078144799,0.082315634,0.04574979
0066000001MFxpt,42752.33333,Frederick Saul,MA,254.7285,Americas,USA,Central,0,0.133143148,0.066571574,0.073307699
0066000001aOP5V,42794.33333,Frederick Saul,MS,5,Americas,USA,Central,0,0,0.066571574,0
0066000001EbAUj,42794.33333,Mignon Mcdevitt,MA,5,Americas,USA,Mountain,0,0,0,0
0066000001SoREv,42886.29167,Fredricka Liu,MS,416.232,Asia Pacific,Japan,Japan,0,0.030932072,0.025064404,0.027225224
0066000001aMdm0,42704.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0.180461959,0.182946047,0.114153441
0066000001SoREb,42734.33333,Fredricka Liu,MS,34.5315,Asia Pacific,Japan,Japan,0,0.207036743,0.251773482,0.125953331
00660000018Ks49,42794.33333,Kym Rothermel,MA,36.229,Americas,Latin America,Latin America,0,0.027756742,0.033045319,0.019240745
0066000001SnU88,42886.29167,Stephenie Mcelligott,PDP,56.4,Americas,Latin America,Latin America,0,0,0,0
0066000001aNHwQ,42851.29167,Delinda Loving,MA,155,EMEA,Northern Europe,Northern Europe,0,0.038588178,0.038898507,0.027480597
00660000012NLad,42766.33333,Serita Silberman,MA,5,EMEA,Western Europe,Western Europe,0,0.097817049,0.111196599,0.076188482
0066000000dzpDG,42336.33333,Tom Brady,MA,39.5759,Americas,USA,Southwest,0,0.024332075,0.017748759,0.013862102
0066000001SoaEM,42794.33333,Marcell Rosamond,MA,169.352,EMEA,Central Europe,Central Europe,0,0.007315199,0.008452607,0.005264271
0066000001Snea1,42755.33333,Tom Brady,MA,257.6,Americas,USA,Southwest,0,0.081693338,0.040846669,0.057095752
0066000000Up32l,42794.33333,Kym Rothermel,MA,5,Americas,USA,Southeast,0,0,0.040846669,0
0066000000ms7Qc,42766.33333,Kym Rothermel,MA,44,Americas,Latin America,Latin America,0,0.043346771,0.035390678,0.037546801
0066000001MHhzr,42774.33333,Tressa Kennamer,MA,55,EMEA,France,France,0,0,0.040846669,0
0066000001SmhKd,42794.33333,Livia Twine,MA,35,Asia Pacific,Malaysia,Malaysia,0,0.053652787,0.065404501,0.03575833
0066000001MHhzI,42779.33333,Mary Lou Retton,MA,75,Americas,USA,Southwest,0,0,0.00188764,0
0066000000sAB9h,42703.33333,Cassondra Petrick,MA,255,EMEA,Israel,Israel,0,0.029126421,0.027678783,0.022651191
0066000001MFJjJ,42704.33333,Frederick Saul,PDP,5,Americas,USA,Central,0,0,0.065404501,0
00660000012NLaO,42725.33333,Fredricka Liu,MA,55,EMEA,Western Europe,Western Europe,0,0.046382288,0.049987638,0.03626513
0066000001SnLrs,43039.29167,Fredricka Liu,MS,376.8,Asia Pacific,Japan,Japan,0,0.025924717,0.012962359,0.021265755
0066000000s6Wqt,42886.29167,Edwina Fortson,IFP,5,Americas,USA,Southeast,0,0,0.012962359,0
0066000001Ecgxr,42794.33333,Kandi Citizen,MS,132.18875,Americas,USA,Central,0,0.126114706,0.116947296,0.112549629
0066000001EbswO,42748.33333,Serena Williams,MA,372.3548,Americas,USA,Southwest,0,0.295944156,0.290782067,0.225127099
0066000001SnVhd,42841.29167,Mariann Hardman,MA,325,EMEA,Northern Europe,Northern Europe,0,0.008879461,0.004439731,0.007588547
0066000000fzz8q,42855.29167,Tamar Boatner,MA,5,Americas,USA,Southeast,0,0,0.004439731,0
0066000001Ebiy7,42788.33333,Tom Brady,MS,174.42,Americas,USA,Southwest,0,0.067664896,0.063645052,0.055943701
0066000000mqF14,42813.29167,Frances Rasnake,MA,85,EMEA,Italy,Italy,0,0.029307061,0.034066061,0.023937788
0066000000Upq99,42664.29167,Tom Brady,IFP,424.1568,Americas,USA,Southwest,0,0.19023098,0.09511549,0.114181719
0066000000wbpow,42855.29167,Fredricka Liu,DT,44.8171,Asia Pacific,Japan,Japan,0,0.000593043,0.000644334,0.000321277
0066000001SpXXv,42821.29167,Xavier Mangold,MA,5,EMEA,Central Europe,Central Europe,0,0,0.000644334,0
0066000000UpqDB,42753.33333,Randa Stoneham,IFP,151.5248,Americas,USA,Northwest,0,0.033062391,0.036463668,0.01732744
00660000012LT6O,42916.29167,Marcell Rosamond,MA,459.529,EMEA,Central Europe,Central Europe,0,0.052422932,0.046812719,0.03190115
0066000001EcAfS,42674.29167,Grace Hawley,MA,5,Asia Pacific,Korea,Korea,0,0,0.000644334,0
0066000000mpKNv,42855.29167,Tressa Kennamer,MA,55,EMEA,France,France,0,0,0,0
0066000001EarJf,42885.29167,Mariann Hardman,MA,195,EMEA,Northern Europe,Northern Europe,0,0.033288816,0.038433696,0.022818983
0066000000s6QgU,42841.29167,Emilio Luczynski,IFP,45.51976,Asia Pacific,China,China,0,0.054257252,0.065272296,0.042477718
0066000001SphX1,42727.33333,Kym Rothermel,MS,235.4991,Americas,USA,Southeast,1,0.197077654,0.202377607,0.223886989
0066000001Eb2m5,42704.33333,Kerri Walsh,PDP,5,Americas,USA,Southwest,0,0,0.004629385,0
0066000001aNzVF,42766.33333,Ted Williams,MA,255,Americas,USA,Southwest,0,0.045658442,0.037629032,0.024991434
00660000018KvQv,42734.33333,Holly Mescher,MS,135.73552,Americas,USA,Southeast,0,0.21723172,0.208717836,0.126515488
0066000001SpehA,42855.29167,Tom Brady,MA,75,Americas,USA,Southwest,0,0,0,0
0066000000ms9Kg,42762.33333,Tom Brady,MA,52.55625,Americas,USA,Southwest,0,0,0.009332441,0
0066000000sAW5g,42823.29167,Mozelle Archambault,PDP,75.65844,Americas,USA,Northeast,0,0,0.001853845,0
0066000001aO8iF,42794.33333,Stephenie Mcelligott,MA,5,Americas,USA,Central,0,0,0.00443423,0
00660000012MLLX,42794.33333,Stephenie Mcelligott,MA,51.255,Americas,Latin America,Latin America,0,0,0,0
0066000001aMyB7,42794.33333,Anglea Moats,PDP,5,Americas,Canada,Canada,0,0,0.065272296,0
0066000000wby04,42521.29167,Tom Brady,IFP,5,Americas,USA,Southwest,0,0.013627852,0.013927163,0.009274956
0066000000ZbROj,44196.33333,Tom Brady,IFP,352.58,Americas,USA,Southwest,0,0,0,0
0066000001MHSgX,42766.33333,Mignon Mcdevitt,MA,5,Americas,USA,Mountain,0,0.001186373,0.001411801,0.000685531
0066000001EaGHH,42794.33333,Holly Mescher,MS,5,Americas,USA,Southeast,0,0.045428976,0.054963985,0.040512876
00660000012N3JK,42825.29167,Rachal Holle,IFP,32.45864,EMEA,Northern Europe,Northern Europe,0,0.018296494,0.019978608,0.013713178
0066000001EZsW6,42778.33333,Cary Westmoreland,DT,238.77,EMEA,Central Europe,Central Europe,0,0.018276,0.009138,0.010766102
00660000012MLL8,42766.33333,Raeann Uriarte,MA,5,Americas,Latin America,Latin America,0,0,0.009138,0
0066000001MHIiE,42704.33333,Evelia Biondi,MS,5,Americas,USA,Mountain,0,0,0.009138,0
0066000001SnWn8,42794.33333,Tressa Kennamer,MS,5,Asia Pacific,AUS/NZ,AUS/NZ,0,0.180461959,0.181647067,0.559285116
00660000018L1DC,42794.33333,Lorene Ebeling,DT,125,Asia Pacific,China,China,0,0.095971403,0.087748415,0.050746173
0066000000s8A7g,42095.29167,Tom Brady,IFP,5,Americas,USA,Southwest,0,0,0,0
0066000001EbVBa,42762.33333,Donte Kiser,IFP,5,Americas,USA,Northeast,0,0.031088654,0.034402112,0.027914677
0066000000sAW52,42844.29167,Tressa Kennamer,IFP,354.582,EMEA,France,France,0,0.046723771,0.0557728,0.028306289
00660000018HiEh,42916.29167,Tamar Boatner,MA,94.4295,Americas,USA,Southeast,0,0.027582432,0.026506069,0.019231849
0066000000j8eCK,42855.29167,Mary Lou Retton,MA,219.556,Americas,USA,Southwest,0,0,0,0
0066000001MEYdi,42727.33333,Serena Williams,MS,126.678,Americas,USA,Southwest,1,0.103023994,0.095418947,0.10769169
0066000001MGQx8,42855.29167,Raeann Uriarte,MA,5,Americas,Latin America,Latin America,0,0,0.009138,0
00660000018HNlJ,42745.33333,Kerri Walsh,IFP,95,Americas,USA,Southwest,0,0.03107789,0.022103644,0.017838398
0066000001MFqG0,42734.33333,Stephenie Mcelligott,MA,99.75,Americas,USA,Central,0,0.007309238,0.003521395,0.005431808
0066000001aOFrq,42855.29167,Mignon Mcdevitt,MS,34.124,Americas,USA,Mountain,0,0.111005878,0.104664786,0.068140267
0066000001EZgk7,43353.29167,Delinda Loving,PDP,28.22475,EMEA,Northern Europe,Northern Europe,0,0,0.009138,0
0066000001EcOx6,42704.33333,Michael Jordan,PDP,5,Americas,USA,Southwest,0,0,0.009138,0
0066000001aMzZA,42879.29167,Serita Silberman,MS,122.28575,Americas,Canada,Canada,0,0,0.002776753,0
0066000001MEKCp,42766.33333,Livia Twine,MA,5,Asia Pacific,Malaysia,Malaysia,0,0.054769802,0.064857888,0.045637016
0066000000S2LB2,42855.29167,Emilio Luczynski,MA,63,Asia Pacific,China,China,0,0,0.001844202,0
0066000001aP2hD,42855.29167,Raeann Uriarte,MS,255,Americas,Latin America,Latin America,0,0.100291991,0.104370372,0.086415881
0066000000j8HvU,42850.29167,Tom Brady,MS,5,Americas,USA,Southwest,0,0,0.064857888,0
0066000001aNl2Q,42780.33333,Tom Brady,MA,55,Americas,USA,Southwest,0,0,0,0
0066000001aPFoc,42886.29167,Danica Patrick,IFP,85.542,Americas,USA,Southwest,0,0.015673879,0.025476966,0.009493139
0066000000PFh8z,42733.33333,Ronda Rousey,MS,49.5,Americas,USA,Southwest,1,0.130246098,0,0.066410519
00660000018I9uN,42916.29167,Fredricka Liu,DT,137.564,Asia Pacific,Japan,Japan,0,0.027765673,0.029842504,0.014397535
0066000001EbAxr,42794.33333,Holly Mescher,PDP,5,Americas,USA,Southeast,0,0,0,0
0066000000mpR7f,42794.33333,Ted Williams,MS,125,Americas,USA,Southwest,0,0.058308402,0.067807417,0.034590332
0066000000g24j8,42762.33333,Dollie Gracie,MA,157.965,Americas,USA,Central,0,0.022716961,0.028258248,0.01796556
0066000000j8mYz,42521.29167,Kym Rothermel,MA,5,Americas,Latin America,Latin America,0,0,0,0
0066000001MHF36,42794.33333,Kerri Walsh,PDP,5,Americas,USA,Central,0,0,0,0
0066000001aMZFJ,42886.29167,Joetta Lafromboise,MS,55,Americas,Canada,Canada,0,0.056864513,0.064925758,0.048771271
0066000001aMd5U,42704.33333,Cary Westmoreland,MS,5,EMEA,Central Europe,Central Europe,0,0.027383036,0.029675797,0.022059446
00660000012MhSb,42822.29167,Tom Brady,MA,155,Americas,USA,Southwest,0,0.016159749,0.024834498,0.008496955
0066000001aNQsf,42703.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0,0.029675797,0
0066000001aOXh9,42886.29167,Merlene Lassen,IFP,279.792,Americas,Canada,Canada,0,0.028297882,0.023812477,0.014267276
0066000000s786U,42788.33333,Joetta Lafromboise,MA,125,Americas,Canada,Canada,0,0.075835153,0.083751237,0.044091706
0066000001aOVrs,42787.33333,Delinda Loving,MS,65,EMEA,Northern Europe,Northern Europe,0,0.088668506,0.089227223,0.06002817
0066000000wZQxl,42761.33333,Evelia Biondi,MA,63.21775,Americas,USA,Mountain,0,0.016859134,0.022557836,0.01454234
0066000001EcxPD,42794.33333,Sadie Read,PDP,135.6916,Americas,Canada,Canada,0,0.090218528,0.093341023,0.047673522
0066000001aOwYy,42774.33333,Tom Brady,MS,198.772,Americas,USA,Southwest,0,0.015082991,0.01135642,0.008547602
00660000012MiS6,42734.33333,Kym Rothermel,MA,59.6269,Americas,USA,Southeast,0,0.102009171,0.092413369,0.071490537
00660000012MiS1,42879.29167,Donte Kiser,DT,5,Americas,USA,Northwest,0,0,0.029675797,0
0066000001ME9en,42823.29167,Raeann Uriarte,MS,5,Americas,Latin America,Latin America,0,0,0.029675797,0
0066000000UpTna,42762.33333,Tressa Kennamer,MA,155,EMEA,France,France,0,0,0,0
0066000000wdFCS,42734.33333,Tressa Kennamer,MA,85.5248,Asia Pacific,AUS/NZ,AUS/NZ,0,0.141612477,0.15136063,0.11103589
0066000001aMv4A,42788.33333,Mia Hamm,PDP,118.8,Americas,USA,Southwest,1,0.443080222,0.441545948,0.340858018
0066000001SoAaN,42785.33333,Mariann Hardman,MA,245,EMEA,Northern Europe,Northern Europe,0,0.060691322,0.030345661,0.049468443
0066000000Zc7iC,42941.29167,Emilio Luczynski,IFP,87.14816,Asia Pacific,China,China,0,0.02638657,0.019570094,0.017132572
0066000001MEY9a,42639.29167,Stephenie Mcelligott,PDP,24.5395,Americas,Latin America,Latin America,0,0.219538041,0.226038733,0.202088173
0066000000j9BOg,42886.29167,Marco Dunavant,IFP,93.92152,Asia Pacific,China,China,0,0.075208131,0.07753578,0.056800502
0066000000msTXH,42850.29167,Stephenie Mcelligott,MA,55,Americas,Latin America,Latin America,0,0.032825948,0.03892866,0.026260648
0066000001So34E,42886.29167,Serena Williams,MS,155,EMEA,France,France,0,0,0.008266646,0
0066000001aMhlc,42794.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0.205802669,0.214253495,0.165273598
0066000000g26tF,42733.33333,Frances Rasnake,PDP,274.656,EMEA,Italy,Italy,0,0.168790942,0.084395471,0.147658073
0066000001aNs90,42734.33333,Michael Jordan,DT,782.5583,Americas,USA,Northeast,1,0.479118021,0.739559011,0.185436313
0066000001aOyGL,42794.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0.017090837,0.018465858,0.008680423
0066000001aMqpH,42734.33333,Boris Leverett,MS,116.13,Americas,USA,Northeast,0,0.022313307,0.015678446,0.018755021
0066000000sA2dL,42794.33333,Tressa Kennamer,MS,65,Asia Pacific,AUS/NZ,AUS/NZ,0,0,0.009370563,0
0066000001MEoNs,42794.33333,Arnold Palmer,IFP,5,Americas,USA,Northeast,0,0,0.018465858,0
0066000001METGV,42704.33333,Xavier Mangold,PDP,5,EMEA,Central Europe,Central Europe,0,0,0.018465858,0
0066000000s6u3r,42898.29167,Genevieve Childress,MA,255,EMEA,Northern Europe,Northern Europe,0,0.000738734,0,0.000461351
0066000001EcWUc,42748.33333,Phyliss Works,MS,5,Americas,USA,Central,0,0,0,0
0066000001MEqpQ,42794.33333,Mignon Mcdevitt,MA,23.7357,Americas,USA,Mountain,0,0.049406824,0.049757852,0.040961948
0066000000wcP77,42634.29167,Stephenie Mcelligott,MA,5,Americas,Latin America,Latin America,0,0,0,0
